timestamp,participant_id,quiz_type,ai_status,question_number,question_text,answer,confidence,correct,ai_suggestion,suggestion_text,source_file
11/3/2025 4:18:27,TJ1995,A,No AI,8,"In which country is Mount Kilimanjaro located?
",Ethiopia,3,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:19:37,JP2001,A,No AI,1,"
Which year was the first iPhone released? ",2007,4,1,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:19:37,JP2001,A,No AI,2,"Who painted “The Starry Night”?
",Vincent van Gogh,10,1,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:19:37,JP2001,A,No AI,3,What is the capital of Australia?,Perth,4,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:19:37,JP2001,A,No AI,4,"Which element has the chemical symbol Fe?
",Lead,4,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:19:37,JP2001,A,No AI,5,"Which country consumes the most coffee per capita?
",Columbia,5,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:19:37,JP2001,A,No AI,6,"Who wrote the novel 1984?
",J.D. Salinger,3,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:19:37,JP2001,A,No AI,7,"Which country invented paper?
",Egypt,4,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:19:37,JP2001,A,No AI,8,"In which country is Mount Kilimanjaro located?
",Tanzania,2,1,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:23:19,LA2000,A,No AI,1,"
Which year was the first iPhone released? ",2005,6,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:23:19,LA2000,A,No AI,2,"Who painted “The Starry Night”?
",Vincent van Gogh,10,1,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:23:19,LA2000,A,No AI,3,What is the capital of Australia?,Sydney,10,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:23:19,LA2000,A,No AI,4,"Which element has the chemical symbol Fe?
",Lead,5,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:23:19,LA2000,A,No AI,5,"Which country consumes the most coffee per capita?
",USA,10,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:23:19,LA2000,A,No AI,6,"Who wrote the novel 1984?
",George Orwell,6,1,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:23:19,LA2000,A,No AI,7,"Which country invented paper?
",Egypt,10,0,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:23:19,LA2000,A,No AI,8,"In which country is Mount Kilimanjaro located?
",Tanzania,5,1,False,,Trivia B - Without AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 11:21:55,GF1234,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,6,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 11:21:55,GF1234,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 11:21:55,GF1234,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 11:21:55,GF1234,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,6,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 11:21:55,GF1234,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,6,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 11:21:55,GF1234,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,8,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 11:21:55,GF1234,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Amazon River,6,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 11:21:55,GF1234,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,9,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:37:58,JA2000,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,6,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:37:58,JA2000,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:37:58,JA2000,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:37:58,JA2000,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,7,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:37:58,JA2000,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,9,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:37:58,JA2000,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,2,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:37:58,JA2000,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,10,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:37:58,JA2000,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,8,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:52:52,YA2013,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Venus,6,0,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:52:52,YA2013,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",210,8,0,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:52:52,YA2013,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,7,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:52:52,YA2013,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1994,4,1,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:52:52,YA2013,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1914-1918,4,1,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:52:52,YA2013,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,3,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:52:52,YA2013,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,9,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:52:52,YA2013,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,7,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:59:05,NS1234,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,10,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:59:05,NS1234,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:59:05,NS1234,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:59:05,NS1234,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1997,1,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:59:05,NS1234,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1914-1918,10,1,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:59:05,NS1234,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,10,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:59:05,NS1234,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,10,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 14:59:05,NS1234,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,10,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:22:32,MK9876,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,7,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:22:32,MK9876,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,9,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:22:32,MK9876,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:22:32,MK9876,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,1,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:22:32,MK9876,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,3,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:22:32,MK9876,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,0,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:22:32,MK9876,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Amazon River,5,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:22:32,MK9876,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,7,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:26:19,AW2013,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,10,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:26:19,AW2013,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:26:19,AW2013,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:26:19,AW2013,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1997,4,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:26:19,AW2013,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,6,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:26:19,AW2013,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,4,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:26:19,AW2013,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Amazon River,4,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:26:19,AW2013,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Mozart,4,0,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:28:41,MC6767,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,1,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:28:41,MC6767,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",190,8,0,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:28:41,MC6767,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,1,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:28:41,MC6767,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,1,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:28:41,MC6767,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1920-1925,4,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:28:41,MC6767,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,1,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:28:41,MC6767,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Mississipi River,0,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:28:41,MC6767,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Bach,0,0,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:29:49,LU6767,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mars,2,0,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:29:49,LU6767,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",190,8,0,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:29:49,LU6767,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Fermentation,2,0,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:29:49,LU6767,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,4,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:29:49,LU6767,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1914-1918,6,1,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:29:49,LU6767,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,8,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:29:49,LU6767,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Mississipi River,10,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:29:49,LU6767,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,3,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:30:52,am6767,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,5,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:30:52,am6767,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,5,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:30:52,am6767,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,5,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:30:52,am6767,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,5,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:30:52,am6767,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,5,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:30:52,am6767,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,5,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:30:52,am6767,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Amazon River,5,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:30:52,am6767,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,5,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:56:56,JY1511,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,10,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:56:56,JY1511,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:56:56,JY1511,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:56:56,JY1511,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,10,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:56:56,JY1511,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,10,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:56:56,JY1511,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,10,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:56:56,JY1511,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Amazon River,10,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 15:56:56,JY1511,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,10,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:44:01,GG1234,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,5,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:44:01,GG1234,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,5,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:44:01,GG1234,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:44:01,GG1234,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,5,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:44:01,GG1234,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1920-1925,5,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:44:01,GG1234,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,3,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:44:01,GG1234,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,10,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:44:01,GG1234,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,5,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:52:04,BZ1988,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mars,6,0,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:52:04,BZ1988,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",210,10,0,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:52:04,BZ1988,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,9,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:52:04,BZ1988,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1994,6,1,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:52:04,BZ1988,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,9,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:52:04,BZ1988,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,9,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:52:04,BZ1988,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,5,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 16:52:04,BZ1988,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Mozart,5,0,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 17:17:22,nl9533,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,10,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 17:17:22,nl9533,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 17:17:22,nl9533,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 17:17:22,nl9533,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1999,3,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
